name,modern,playful,clumsy,sharp,graceful,angular,strong,attention-grabbing,artistic,attractive,complex,calm,friendly,happy,legible,sloppy,warm,delicate,charming,formal,wide,disorderly,gentle,technical,boring,pretentious,bad,dramatic,thin,fresh,soft
Wellfleet-Regular,-40.67326611919448,-52.747871957359905,-32.52635746671883,-18.882217552341626,45.33877958124623,-69.56898783620356,74.62453690168896,-11.216500525362985,2.014683519282313,8.0317172274454,-9.073213088534924,48.77976426922899,33.451090929096246,-49.752423774348046,55.60083685977296,-66.14645213514302,14.274472743420494,1.9708355838367222,40.47946350685929,18.437231985744955,21.16185172986726,-40.31090300295345,13.700480105862585,-5.668073977338363,20.13000650371613,12.390545317510263,-32.46353237567235,-8.445183518258546,-5.09989211641034,65.87581037401377,35.94686970606289
Arimo-BoldItalic,-38.01055259987461,-53.395891601598485,-49.4894546715069,-1.0403719366646813,43.04692010163745,-23.003224640008725,45.80250316120581,10.432549573643383,-15.622733724150326,10.930578384173128,-17.934114452755523,46.419632476324104,38.41470644073739,-61.58690119091751,65.32658432465583,-35.10583283402004,15.104700846131154,-5.638539192468854,44.135067843071496,34.367512485890714,12.518704623300911,-51.1165781199109,36.877068753025455,-49.11463494650314,2.061464364876546,-22.539313389887326,-49.37878413930258,-27.57439720201274,-16.851824979913953,73.92040324457328,31.81712242546683
Roboto-Regular,-59.94990512928217,-99.99999815173545,-88.64803798192534,23.86102608129813,39.96203812453206,-72.40751576709992,5.475785503680605,-9.005218749610606,-62.153791075823236,0.3393781410090176,-56.36657040379667,56.19807364761262,46.20204594641892,-90.33001300221292,80.37464125850519,-87.43442682565976,-1.5186158639608185,4.59128791313852,35.17228745017686,64.16302899189282,9.140121886229927,-72.9900508933367,24.43623899250758,-64.79618142810007,38.28966748336214,-51.04020201558595,-50.04805895379608,-67.04043090735519,13.064995862604544,51.22515401133559,55.93287819746629
Muli-Light,-99.99999702372976,-69.578133524644,-88.91689913517709,83.67013218356922,42.69095667015354,-45.65516803394857,-16.080511076099846,-34.30354184978257,-67.54877598241872,-63.72210598441256,-66.49294290097762,73.92391913684371,46.66924450067367,-99.08150676486991,69.8494717401171,-70.85082849091809,-28.828857278485145,48.88536566066318,26.17707006380039,67.23250861296177,12.479855069482475,-57.77933246720824,58.09980305188703,-74.057684841993,93.43185341655828,-53.24646573218875,-45.99500484890831,-57.42525285023238,29.331420289291824,49.63991906282751,88.85503920679251
AndadaSC-Bold,-48.08698440013049,-46.078229716852846,12.504133997824272,-24.491384554234475,43.52378554185447,-86.67312502777975,56.018435866083394,27.024264656893866,-25.676444630288838,11.341886173464625,-7.728487670406587,-34.13252914673283,32.77717614153103,-71.25816963135362,55.90854522805669,-80.99637548728509,46.982227153080856,-69.2134328824988,22.040450022202343,43.70730529458539,27.32313346722025,-40.435218523269015,-17.131214002379455,-32.05499795479903,40.07099569974805,37.26354836782106,-0.36515825006282915,2.071717611277483,-99.99999326262372,49.15277980964875,5.651136606566167
YanoneTagesschrift,-13.538588987481674,-0.758596623941091,10.784782565467378,0.15972784763966721,55.58848037724305,-54.88383266111152,34.07419212686882,10.294471271674873,2.2587690860733276,22.475457127975414,21.377151425408353,16.005889298642963,34.74604947223687,-8.150426591560592,27.937313072166635,-35.31452152376806,22.320354759716167,10.391124148957532,43.156801020564394,23.91688692272686,7.1229710678853175,-17.240108719472218,-37.08326349086126,7.733555082850888,30.96918614510805,10.734407786923233,-15.343716200136942,41.665475141140526,-32.526266699934,40.761328307526725,38.11234422078259
UbuntuCondensed-Regular,-39.05376588563363,-46.61391911438971,-54.596693682548384,44.58930623207803,44.39447928849903,-68.57499393167292,26.615235050572256,-36.4419117372319,-13.315979912067377,-18.973486250007642,-45.69867270197055,72.97555224708302,53.973069368434366,-63.56983185561035,52.37764987907324,-70.71859190829979,-0.9194931207269398,16.735075480054814,12.679119934699695,49.264939987640325,-19.6752202141611,-63.47997193699228,33.13495065019739,-65.10803007342372,35.627598930875344,-38.681775025512835,-34.13363715816624,-53.17582685611263,12.073552169552464,34.33007539833337,55.345290772657705
Redressed,21.245241242816704,-12.212837484450091,-18.53792416859841,34.11857609961868,72.56175351464985,-9.865618226027584,14.840888995110365,3.545186295654143,57.25699689887643,11.86457049685614,29.083172422462123,66.00704983166474,17.97852782729431,-13.190416811765383,29.79611456815334,-21.57979076756292,2.6375290879267927,58.3582435797764,76.16525048588757,10.466439242606805,-36.929801901038935,-21.821279864621026,34.19234521756683,45.61301578372591,-64.24902598652908,-5.3841965168571635,-39.81015956920273,37.86907991906877,22.19236409434438,65.73035806986967,64.36896240138684
GillSansStd,-51.631733952824085,-67.77187600113908,-94.93593050971633,29.96635234543297,39.52743371518929,-66.48429805129518,27.55509622425098,-7.977112928044367,-50.06404114142031,0.047935513994349324,-70.62393634101295,67.92983089829697,52.08391753892461,-75.5821963474392,73.73061825953673,-79.13151698285348,-6.406218421439602,9.222486301587887,1.7853767685769613,78.87024268802158,-6.383152493194005,-70.03366448376721,43.18012864966968,-41.389554709223184,2.063163043684964,-30.504332791564433,-80.50243870321098,-85.73940095155359,7.118128001918473,52.991577505122926,62.91483272684824
GillSansStd-BoldItalic,-50.04779065343881,-44.9003002182677,-37.44808134923155,4.998309251909807,30.446153708583754,-30.14936878158487,43.118826584309204,23.13500191230284,-16.42554186359534,23.11810147074644,-9.225198796408199,34.28658533051046,46.5125330468097,-57.79821951766348,64.58388283550511,-25.84910589232014,31.417997900041374,5.813984828201801,56.29179937185856,24.46366131240643,2.225432630926316,-58.31240223706834,19.95879642914274,-29.089203809096013,30.451390660743996,-25.474571725453245,-44.764448189195406,-16.089491192486133,-14.836961720436891,49.98484479730471,24.00135936521164
CantoraOne-Regular,-36.97342707716861,-48.92653465137379,-56.52027221584725,7.219081607477622,43.20771394805719,-67.9462592201213,60.10984024279515,7.176187038817985,-22.030490788992015,-1.948968802881729,-35.21803552796155,38.08520397631503,61.66799915153941,-62.43031195518999,48.04894231731005,-94.35739904619994,24.83132749982572,5.848125444379819,36.247745175958286,53.394374529533195,-4.395483258463901,-48.48685575763058,1.274248439820957,-25.699297898395628,38.204957133509026,1.365867561518218,-38.91323389532252,-1.5826796416198599,-22.249564139285923,36.822460984330604,42.40692297161939
Oranienbaum-Regular,-35.95869609058928,-66.64461885920603,-47.57204726989939,33.81777013507743,42.90501861567767,-75.33640153962175,15.941542778834075,-40.565298189262855,-31.778697980743992,-38.52723935782007,-25.367794809081655,67.42929287382464,53.65565088081488,-46.343107481223726,53.15591735347097,-67.56510462730932,-11.08265552745762,43.282321001472546,32.95026659897009,63.59845138277163,-15.027600095253211,-69.9568303328196,24.451516871420797,-47.33716328879919,20.799507663885205,-30.267632207263155,-48.37994996009186,-31.021877873726424,45.35603657594256,66.41269456056843,72.55748281372068
